Country Name,Year,Adolescents out of school (% of lower secondary school age),Children out of school (% of primary school age),Current account balance (% of GDP),Current health expenditure (% of GDP),"Current health expenditure per capita, PPP (current international $)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Domestic general government health expenditure (% of general government expenditure),"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Exports of goods and services (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita growth (annual %),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Gross savings (% of GDP),"Immunization, DPT (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Mortality caused by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary, female (% net)","School enrollment, primary, male (% net)","School enrollment, secondary (% net)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% net)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Total reserves (% of total external debt),Total reserves in months of imports,Trade (% of GDP)
Lao PDR,2016,24.0825506792166,5.25981435635306,-8.70356040600564,2.36087489,159.194164190829,7.21671696677344,3.62799406,0.0174996971206267,0.0828523882023864,0.0493462484773404,2.9891199571040348,5.779878321853181,4.345222927397705,0.214034757090742,0.5719218649364165,0.390946054268195,57.2617301940918,17.213277808181502,33.209427456122,88.8346384248363,5.87774436155716,0.0954238330201304,15912501722.6143,7.02283625501138,2234.76098741846,5.36288912313843,2.77442976110388,12.8905072664164,17.6387955255376,82.0,41.8824634642904,69.26,64.898,67.014,0.9449999928474425,90.189998626709,16.4,27.4,23.5,31.2,45.2,50.9,94.00376,0.954895853996277,92.92997,95.04224,58.73341,0.921100914478302,57.83282,59.61253,17.0880719461771,1.00687038538117,17.1474893352804,17.0296794752275,11.43,4.81,17.99,6.77131559228808,1.60498643498032,75.0918909204124
Lao PDR,2017,22.851569561542,6.26849252460245,-7.37970657985848,2.52606821,180.343744916157,8.33027487176948,4.07695913,0.0174996971206267,0.0828523882023864,0.0493462484773404,3.53433990478516,6.87541007995605,5.15476989746094,0.214034757090742,0.457656001940248,0.337775872240327,57.2617301940918,14.6407804489136,33.209427456122,93.2218114749206,9.87799160512334,0.0568259035695196,17071155481.4994,6.8925308726989,2351.57441747595,5.2271106715724,2.49797261414021,11.4389355996144,17.6387955255376,78.0,41.8824634642904,69.561,65.252,67.345,0.930000007152557,87.9199981689453,16.8,27.2,23.4,31.0,43.5,48.8,92.48614,0.9623002409935,91.72209,93.22323,60.13026,0.926145672798157,59.29533,60.94286,15.4112577339384,1.05894264518589,15.8843137478738,14.9480502786115,11.36,4.78,17.89,7.46627034581468,1.83634042604336,75.0918909204124
Lao PDR,2018,25.4788021315796,6.80031670709501,-9.08923603390851,2.24630046,168.177686819679,10.1416006502723,4.19733047,0.0174996971206267,0.0828523882023864,0.0493462484773404,3.53433990478516,6.87541007995605,5.15476989746094,0.214034757090742,0.457656001940248,0.337775872240327,57.2617301940918,14.6407804489136,33.209427456122,91.9320039908858,7.4856486219066,5.51218048604459e-08,18141641089.7963,6.24796000755872,2459.97874636195,4.60986171989208,2.33501229018316,11.1683780140713,17.6387955255376,75.0,41.8824634642904,69.815,65.492,67.594,0.930000007152557,87.9199981689453,17.3,27.2,23.4,30.9,41.9,46.8,91.46712,0.962274074554443,90.64573,92.25867,60.0122,0.933759808540344,59.35568,60.65005,14.4969749098337,1.08568803626051,15.1543085945674,13.8557656502131,11.52,4.85,18.15,6.14479406486575,1.39712197093396,75.0918909204124
Lao PDR,2019,27.7720103711707,6.65099039707188,-7.04124343564555,2.60312223,202.090167288715,11.4492927245694,5.16324902,0.0174996971206267,0.0828523882023864,0.0493462484773404,3.53433990478516,6.87541007995605,5.15476989746094,0.214034757090742,0.457656001940248,0.337775872240327,57.2617301940918,14.6407804489136,33.209427456122,107.830507207668,4.03149139231071,5.33601941078466e-08,18740561512.5555,5.4577350924848,2554.95638019245,3.86091278109465,2.12201393748998,10.831620568327,17.6387955255376,66.0,41.8824634642904,70.156,65.784,67.911,0.930000007152557,87.9199981689453,17.9,27.1,23.3,30.8,40.4,45.1,91.46712,0.965516924858093,90.64573,92.25867,60.0122,0.936084747314453,59.35568,60.65005,13.7404020217342,1.12590103996173,14.6763594753094,12.8285905545158,11.52,4.85,18.15,5.83499208463096,1.53282830517499,75.0918909204124
Lao PDR,2020,30.3137069930692,6.87788413363922,-1.60378619154944,2.05965185,159.156730844236,10.0044864598445,4.31482983,0.0174996971206267,0.0828523882023864,0.0493462484773404,3.53433990478516,6.87541007995605,5.15476989746094,0.214034757090742,0.457656001940248,0.337775872240327,57.2617301940918,14.6407804489136,33.209427456122,114.458438862839,5.09807193491087,5.33601941078466e-08,18981805250.2424,0.503031829018681,2529.74622698761,-0.986715601107164,1.91597273223857,10.6622210924187,17.6387955255376,61.0,41.8824634642904,71.045,65.861,68.339,0.930000007152557,87.9199981689453,17.9,28.1,23.0,33.1,39.0,43.4,91.46712,0.967871189117432,90.64573,92.25867,60.0122,0.94508683681488,59.35568,60.65005,12.561911777868,1.14341462834891,13.5463160686123,11.6035761841354,10.82,4.53,17.08,9.27134187223629,3.20180050646916,75.0918909204124
Malaysia,2000,9.59008026123047,2.80377006530762,9.04991849068885,2.51463366,356.787025898666,,4.57726908,0.209999993443489,0.300000011920929,0.259999990463257,6.97651263976423,9.65515195268846,8.32035087371126,1.5900000333786,1.5900000333786,1.5900000333786,84.7699966430664,36.4099998474121,119.809708726968,,4.03842862393763,2.16020718235919,93789736842.1053,8.85886816969386,6455.61419792583,6.33603610574379,5.9716100692749,21.3906803131104,35.9173795808654,98.0,100.597080255106,75.581,70.194,72.732,1.0,97.2399978637695,26.8,22.3,19.2,25.4,7.7,10.0,98.41488,1.00074994564056,98.51642,98.31853,75.30455,1.0918300151825,78.43881,72.29703,27.5522994995117,1.08917999267578,28.8742008209229,26.2992992401123,0.62,0.17,1.07,,3.31032261008637,220.406788982074
Malaysia,2001,10.5491895675659,4.84722995758057,7.85355934414698,2.6753974,380.888614164867,,4.78832054,0.209999993443489,0.300000011920929,0.259999990463257,7.309855626005009,9.698579979487286,8.50720397033035,1.5900000333786,1.5900000333786,1.5900000333786,84.28799743652344,34.64799995422362,110.402491356547,,0.597029318252079,0.287595120526179,92783947368.4211,0.517675319192861,6334.92795651698,-1.86947729075297,7.48446989059448,24.3485202789307,32.2517790339187,96.0,92.9621446541059,75.878,70.584,73.08,1.0,97.35799789428708,25.4,21.3,18.2,24.3,7.2,9.3,97.81452,0.999620020389557,97.85567,97.77546,75.24777,1.08819997310638,78.30474,72.31639,26.960880279541,1.20739996433258,30.1860408782959,23.9254398345947,0.62,0.17,1.07,,3.77910372568465,203.364636010653
Malaysia,2002,12.6940097808838,7.07800006866455,7.12945542035369,2.66876554,396.929412255539,,5.03528166,0.209999993443489,0.300000011920929,0.259999990463257,7.643198612245788,9.742008006286115,8.694057066949439,1.5900000333786,1.5900000333786,1.5900000333786,83.80599822998049,32.88600006103514,108.305302795051,,3.16612432250471,1.87832876233322,100845526315.789,5.39098830692797,6516.90671560155,2.87262555049826,7.65792989730835,25.903600692749,32.7350846657081,94.0,91.0509299006036,76.231,71.003,73.469,1.0,97.47599792480466,25.1,20.9,17.9,23.6,6.9,8.8,96.5906,0.99975997209549,96.5787,96.60188,74.68553,1.09688997268677,77.85817,71.64465,28.92991065979,1.2402800321579,33.040470123291,25.1016006469727,0.61,0.17,1.04,,4.03512981463616,199.356232695655
Malaysia,2003,6.9556097984314,6.87022018432617,12.1423505560344,2.92417073,458.206533321363,,5.41107655,0.209999993443489,0.300000011920929,0.259999990463257,7.976541598486568,9.785436033084942,8.88091016356853,1.5900000333786,1.5900000333786,1.5900000333786,83.32399902343752,31.12400016784666,106.943446148115,,2.92094209456765,1.91943529726412,110202368421.053,5.7884992858875,6732.92049458099,3.31466734765901,7.50288009643555,24.5424404144287,34.8526514617844,96.0,87.2516829087158,76.505,71.252,73.727,1.0,97.59399795532224,26.2,21.1,17.9,24.1,6.7,8.5,97.09317,0.998449981212616,97.08177,97.10396,80.32219,1.12862002849579,84.73717,76.09422,31.2641696929932,1.30994999408722,37.2695503234863,25.7180194854736,0.62,0.17,1.06,,5.007262129418,194.195129056831
Malaysia,2004,8.22089004516602,4.31675004959106,12.0877738119346,2.86016941,480.219172877419,,5.62838221,0.209999993443489,0.300000011920929,0.259999990463257,8.309884584727348,9.82886405988377,9.067763260187618,1.5900000333786,1.5900000333786,1.5900000333786,82.84199981689457,29.362000274658183,115.373337721075,,3.50787262049412,1.45343931416228,124749473684.211,6.78343772370305,7025.34558004381,4.34321310786574,5.92389011383057,21.0129203796387,35.1374966248144,95.0,95.0009281760497,76.788,71.567,74.027,1.0,97.71199798583982,25.5,20.6,17.3,23.7,6.6,8.4,99.37525,0.999639987945557,99.439,99.31498,80.88979,1.12647998332977,85.11847,76.84702,29.779899597168,1.26121997833252,34.4758605957031,25.4699897766113,0.62,0.17,1.05,,6.16483766943989,210.374265897124
Malaysia,2005,13.0721197128296,3.25431990623474,13.9199700905602,2.78692698,477.90939449772,,5.55390263,0.209999993443489,0.300000011920929,0.259999990463257,8.643227570968126,9.872292086682597,9.254616356806709,1.5900000333786,1.5900000333786,1.5900000333786,82.3600006103516,27.6000003814697,112.898976779781,,2.73438734940078,2.04209134253746,143534405818.501,5.33213916141486,7234.02442689141,2.97037127170485,5.204825162887575,18.879244804382353,36.8157549507862,96.0,90.9556678158424,77.112,71.927,74.37,1.0,97.8299980163574,24.9,20.0,16.8,23.0,6.5,8.3,99.59294,1.00036001205444,99.71313,99.47943,76.92736,1.10303997993469,79.89456,74.09832,27.1163005828857,1.28227996826172,31.806489944458,22.8281097412109,0.59,0.16,1.0,,5.94300135813715,203.854644595624
Malaysia,2006,10.9159803390503,5.41844987869263,16.1037222225662,3.10897732,567.487926831819,,6.5490737,0.209999993443489,0.300000011920929,0.259999990463257,8.976570557208905,9.915720113481425,9.4414694534258,1.5900000333786,1.5900000333786,1.5900000333786,84.42000007629397,33.0549998283386,112.18548084399,,4.72716484834358,4.69450223644798,162692258307.056,5.5848470671515,7469.8106921211,3.25940653936949,4.48576021194458,16.745569229126,38.7964745148433,95.0,90.3916659964074,77.394,72.292,74.697,1.0,97.94799804687499,24.7,19.6,16.4,22.5,6.5,8.3,95.4107,1.00232994556427,96.7945,94.10353,78.44768,1.09063005447388,81.8068,75.25728,27.6703605651856,1.24855005741119,31.803430557251,23.8985500335693,0.55,0.15,0.93,,6.20407077455397,202.577146840398
Malaysia,2007,12.9521903991699,4.48654985427856,15.3811208611024,3.07041144,598.735258828287,,6.27600908,0.209999993443489,0.300000011920929,0.259999990463257,9.309913543449685,9.959148140280252,9.628322550044889,1.5900000333786,1.5900000333786,1.5900000333786,86.47999954223636,38.5099992752075,106.168274866985,,4.68684578287436,6.10466925356016,193549569477.733,6.29878592740947,7769.59693350488,4.01330440274728,4.37253999710083,16.1246604919434,38.7668425775513,97.0,86.2972314906664,77.658,72.56,74.961,1.0,98.06599807739256,24.2,19.3,16.1,22.4,6.5,8.2,95.11282,1.00564002990723,96.08308,94.19688,74.47215,1.08252000808716,76.86121,72.20798,29.375789642334,1.27771997451782,34.3667984008789,24.8225898742676,0.55,0.15,0.93,,6.70420376771244,192.465506357652
Malaysia,2008,12.2737302780151,4.23487997055054,16.8597967039905,3.00692558,613.536738687526,,5.93352127,0.209999993443489,0.300000011920929,0.259999990463257,9.643256529690465,10.00257616707908,9.81517564666398,1.5900000333786,1.5900000333786,1.5900000333786,88.53999900817873,43.9649987220764,99.4995772447266,,3.28081949125174,6.67211346811612,230811614370.384,4.83176988913097,7976.11785374773,2.65806478779189,3.95851993560791,14.0386400222778,38.5177080119428,97.0,77.1687475404215,77.837,72.766,75.151,1.0,98.18399810791014,24.7,19.5,15.9,22.8,6.5,8.2,95.06773,1.00803995132446,95.26292,94.88367,74.09303,1.08425998687744,76.54197,71.77356,32.9037017822266,1.27647995948792,38.4592590332031,27.8260707855225,0.56,0.15,0.95,,5.5892632154465,176.668324785148
Malaysia,2009,10.904239654541,3.99931001663208,15.7230105263055,3.2610569,646.355971610698,,5.86503458,0.209999993443489,0.300000011920929,0.259999990463257,9.976599515931245,10.046004193877907,10.00202874328307,1.5900000333786,1.5900000333786,1.5900000333786,90.5999984741211,49.4199981689453,91.4167918670926,,0.056692316075743,3.33277868629928,202257453036.641,-1.51352871598714,7700.46111294033,-3.45602642616269,5.97418022155762,18.4646301269531,33.3634416267683,97.0,71.1421785856069,77.962,72.886,75.269,1.0,98.30199813842772,25.1,19.4,15.8,22.8,6.5,8.2,95.86919,1.00882995128632,97.34764,94.47652,74.00103,1.08033001422882,76.588,71.54958,35.0602111816406,1.26681005954742,40.7257385253906,29.8598003387451,0.59,0.16,0.99,,7.24461462096016,162.558970452699
Malaysia,2010,9.75401020050049,4.62372016906738,10.0556778509323,3.16474271,648.148646093435,,6.31136417,0.209999993443489,0.300000011920929,0.259999990463257,10.309942502172023,10.089432220676734,10.188881839902159,1.5900000333786,1.5900000333786,1.5900000333786,91.2200012207031,50.9000015258789,86.9302950693543,,4.26864663854031,6.01896152119895,255017638455.59,7.42484738326097,8118.92270511981,5.43424070379723,4.96645021438599,18.4062309265137,33.4664682988521,96.0,71.0144698174169,78.063,73.004,75.376,1.0,98.4199981689453,25.1,19.2,15.7,22.4,6.5,8.1,96.23306,1.00882995128632,96.37475,96.09972,74.33845,1.07670998573303,76.90315,71.90541,36.6774305573553,1.29010252103162,43.1949462902931,30.6639834756536,0.6,0.16,1.01,,6.34115209858422,157.944764886771
Malaysia,2011,9.91145038604736,5.07486009597778,10.905001967915,3.31451917,716.840716262724,,6.51518965,0.209999993443489,0.300000011920929,0.259999990463257,10.643285488412802,10.132860247475563,10.37573493652125,1.5900000333786,1.5900000333786,1.5900000333786,91.67333475748694,52.13833491007487,85.2554421085998,,5.07446032143377,6.07762932650602,297951668674.835,5.29391283414003,8400.32248683558,3.46597439015295,5.76293992996216,20.9770202636719,34.0818029856008,96.0,69.6822424986263,78.17,73.123,75.488,1.0,98.28499857584634,24.7,19.0,15.5,22.2,6.5,8.1,97.06133,1.01065993309021,97.61091,96.5451,74.16752,1.08398997783661,77.05669,71.43447,35.5661790570975,1.26913062628551,41.3590168181122,30.2280387193009,0.62,0.17,1.05,,6.91559543869622,154.937684607226
Malaysia,2012,11.4247198104858,5.32901000976562,5.18877994987762,3.45786357,793.930000005204,,6.54217672,0.209999993443489,0.300000011920929,0.259999990463257,10.976628474653582,10.17628827427439,10.56258803314034,1.5900000333786,1.5900000333786,1.5900000333786,92.1266682942708,53.376668294270836,79.2999139255312,,2.82905738174529,5.37358924098178,314443047642.111,5.47345419253853,8710.52671359902,3.69276569143121,5.73902988433838,19.8511600494385,30.9153494882722,97.0,68.5418408404822,78.218,73.206,75.552,1.0,98.1499989827474,24.5,18.3,15.0,21.5,6.5,8.0,98.54356,1.01010251045227,98.90222,98.20678,75.75679,1.04823994636536,78.35515,73.30333,36.825516807355,1.28541000151057,43.2930500802723,30.9367805914645,0.63,0.17,1.07,,6.96382782004853,147.841754766013
Malaysia,2013,12.0058698654175,5.47919075179736,3.46614353655811,3.51276922,825.146980637971,,6.81631851,0.209999993443489,0.300000011920929,0.259999990463257,11.30997146089436,10.219716301073218,10.749441129759429,1.5900000333786,1.5900000333786,1.5900000333786,92.58000183105464,54.6150016784668,75.6290410302627,,3.49431175959971,4.147602038857,323276235524.415,4.69372252557893,8964.80724896203,2.91923259894287,5.48120021820068,19.454309463501,29.4198401146816,97.0,67.0919504346102,78.133,73.122,75.464,1.0,98.01499938964845,24.2,17.9,14.6,21.0,6.5,8.1,99.66427,1.00909292697906,99.35606,99.08841,76.2547,1.06254994869232,78.93621,73.7256,38.0700970900265,1.30490706575175,45.3599493093105,31.5293802627605,0.63,0.17,1.07,,6.66725243910914,142.720991464873
Malaysia,2014,14.1980199813843,7.00476705034366,4.39159166153875,3.71036959,914.672754924011,,7.82402515,0.209999993443489,0.300000011920929,0.259999990463257,11.64331444713514,10.263144327872045,10.93629422637852,1.5900000333786,1.5900000333786,1.5900000333786,93.03333536783849,55.853335062662765,73.7934986257765,,3.14122940365348,4.75051317611129,338066095097.254,6.00672194558203,9341.73055971278,4.20447757863825,5.21263980865479,19.8005599975586,29.3665669513565,97.0,64.5187325510668,78.061,72.974,75.345,1.0,97.8799997965495,23.0,18.1,14.6,21.4,6.6,8.1,99.8924,1.00741422176361,99.8099,99.97004,74.65151,1.08219003677368,77.54029,71.9294,38.3919142029325,1.30511139058447,45.8097147200288,31.8326489595231,0.63,0.17,1.07,,5.67002202010291,138.312231176843
Malaysia,2015,17.2973804473877,7.84528275296313,3.00891850128321,3.82201481,937.402287554636,,8.22995281,0.209999993443489,0.300000011920929,0.259999990463257,11.97665743337592,10.306572354670873,11.12314732299761,1.5900000333786,1.5900000333786,1.5900000333786,93.48666890462235,57.09166844685873,69.4486908970754,,3.27094402931735,3.49818703070403,301355266964.947,5.09153242155011,9648.6797937523,3.28578556272301,4.89486980438232,19.8107299804688,28.3991476426936,99.0,61.9213815481844,78.032,72.9,75.288,1.0,97.74500020345056,22.8,19.4,15.6,22.9,6.6,8.1,99.51663,1.00575304031372,99.8099,99.97004,74.026325,1.08940005302429,77.204905,71.033845,44.289909239243,1.29040912043968,52.4177910183718,37.1951864333357,0.65,0.18,1.11,,5.50777041074819,131.37007244526
Malaysia,2016,19.9896202087402,8.02854320080527,2.36768591329055,3.70085335,935.790627376657,,8.26288128,0.209999993443489,0.300000011920929,0.259999990463257,12.3100004196167,10.3500003814697,11.3100004196167,1.5900000333786,1.5900000333786,1.5900000333786,93.9400024414062,58.3300018310547,66.7754454542508,,4.47130958598651,3.3517396042121,301256033870.334,4.44978139761541,9901.47960179812,2.62004557566016,4.75192022323608,20.7891407012939,28.3850019206649,98.0,60.1235645714491,78.13,72.972,75.371,1.0,97.6100006103516,24.0,19.6,15.6,23.3,6.7,8.2,99.82064,1.01235175132751,99.8099,99.97004,73.40114,1.0688099861145,76.86952,70.13829,45.4034659569972,1.2215272479021,51.5270260861918,40.1123858047382,0.69,0.19,1.18,,5.64270997827512,126.8990100257
Malaysia,2017,21.3239402770996,7.93755901742578,2.807870911226,3.71472311,981.266335713221,,8.72014713,0.226666659116745,0.2900000115235647,0.259999990463257,12.6866668065389,10.693333625793434,11.670000394185399,1.6033333539962766,1.6000000238418566,1.6000000238418566,94.0833358764648,59.756668090820334,70.011742508597,,2.9358203805856,1.75751217851537,319109094160.343,5.81272240983328,10293.7629205362,3.96186564548185,4.6753101348877,21.2099094390869,28.3359876066459,99.0,63.1434308633591,78.262,73.171,75.542,1.0,97.2699966430664,22.9,19.8,15.9,23.4,6.7,8.2,99.64564,1.01311087608337,99.8099,99.97004,74.39817,1.05843997001648,77.62036,71.36837,42.293211695146,1.21802507147077,47.9160265205655,37.4691314138237,0.73,0.2,1.24,,5.50760741130422,133.155173371956
Malaysia,2018,23.0538806915283,7.81015949057405,2.23708206947011,3.75944281,1044.88356956259,,8.45166874,0.243333324790001,0.2800000111262003,0.259999990463257,13.0633331934611,11.036666870117166,12.0300003687541,1.6166666746139533,1.6100000143051134,1.6100000143051134,94.2266693115234,61.183334350585966,68.554971419686,,2.31458721219734,1.60688802374768,358788845712.53,4.84308697634881,10610.1950240479,3.07401779071937,4.47865009307861,19.6432590484619,26.1283247399226,99.0,61.8476540824403,78.431,73.379,75.734,1.0,96.8499984741211,22.7,19.9,15.7,23.8,6.7,8.2,99.64564,1.01489770412445,99.8099,99.97004,72.21113,1.08428001403809,75.42821,69.18652,43.3100279300797,1.25966087435312,50.3532516763836,37.2784823195711,0.76,0.21,1.29,,4.91023691554348,130.402625502126
Malaysia,2019,21.5344009399414,10.9044195999006,3.50388669683417,3.83991051,1111.03714581917,,8.52427959,0.259999990463257,0.270000010728836,0.259999990463257,13.4399995803833,11.3800001144409,12.3900003433228,1.62999999523163,1.62000000476837,1.62000000476837,94.370002746582,62.6100006103516,65.2777668428576,,2.50697705748044,2.06144859253905,365177721021.516,4.41318742129586,10902.9834855856,2.75950122381441,4.15776014328003,17.6363105773926,24.546150625052,98.0,57.7507951850853,78.604,73.539,75.9,1.0,96.7799987792969,22.5,19.7,15.7,23.5,6.7,8.2,99.64564,1.00900661945343,99.8099,99.97004,72.21113,1.07804000377655,75.42821,69.18652,40.8082966813944,1.29450940868568,48.4906218464001,34.209677479616,0.76,0.21,1.29,,5.26575125943776,123.028562027943
Malaysia,2020,20.3795509338379,11.7665912068501,4.18956779359843,4.08254337,1121.66726983617,,8.6899538,0.259999990463257,0.270000010728836,0.259999990463257,13.4399995803833,11.3800001144409,12.3900003433228,1.62999999523163,1.62000000476837,1.62000000476837,94.370002746582,62.6100006103516,61.5779359054349,,1.20275464255821,0.97671697342063,337456163961.211,-5.45684658426701,10171.4657842762,-6.7093351308522,3.91176009178162,15.6218795776367,23.8210614819294,98.0,55.2102465322035,78.769,73.688,76.057,1.0,96.7799987792969,22.5,17.4,13.4,21.1,6.7,8.1,99.64564,1.0134334564209,99.8099,99.97004,72.21113,1.07194995880127,75.42821,69.18652,39.7445667367633,1.29704387376446,47.2760564169745,33.2329934825694,0.74,0.2,1.26,,6.26880997379092,116.788182437638
Myanmar,2000,53.1497497558594,7.2007098197937,-2.35956987604124,2.00781965,20.1420367058147,0.968683710796229,1.23249876,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,51.61319863980335,72.8275113146935,2.86117768008645,0.5273744829969376,8905066163.58643,13.7459305561226,298.590464510138,12.482374612359,0.787440001964569,5.38150978088379,32.31973352889185,82.0,56.9766510116914,63.509,57.415,60.357,0.980000019073486,94.5899963378906,20.9,33.1,31.2,35.2,73.9,89.5,89.72516,0.97477000951767,88.66937,90.77741,32.95794,1.0414799451828,33.51244,32.3995,11.6847896575928,1.30034995079041,13.046799659729,9.12821006774902,0.37,0.13,0.62,4.41971596348517,1.30881642367651,110.9071098616215
Myanmar,2001,50.9852600097656,6.69563007354736,-2.34635994742259,2.16208982,22.6115277064013,0.634869536662928,1.27720726,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,53.12085424168945,94.1601537423973,3.21565753506977,0.4189474750087785,6477790688.22844,11.3439970699605,328.973872713504,10.1756123569494,0.787440001964569,5.38150978088379,31.776837307166,73.0,56.95564061666105,63.799,57.688,60.64,0.9807143041065758,94.61142512730187,20.6,32.8,30.9,34.9,72.3,87.1,90.8385,0.978020012378693,89.82453,91.84845,35.76385,0.933409988880157,34.48969,37.0451,11.6847896575928,1.30034995079041,13.046799659729,9.12821006774902,0.37,0.13,0.62,7.62318399344746,1.92748821995589,111.863839621263
Myanmar,2002,50.3799095153809,8.78116035461426,1.41024552018482,2.59446764,28.9861628817882,0.731178085762148,2.35729265,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,54.4640420822159,99.0206326979547,2.22070502562137,0.4143529036496285,6777632512.0781,12.0255134340315,364.855800197477,10.9072271265814,0.787440001964569,5.38150978088379,32.631379587082606,79.0,58.140862692251204,64.092,57.961,60.925,0.9814285891396656,94.63285391671315,20.4,32.7,30.7,34.8,70.5,84.7,88.72686,0.989260017871857,88.2775,89.17436,35.51076,0.922280013561249,34.01761,37.01062,11.57912635803225,1.30034995079041,13.046799659729,9.12821006774902,0.52,0.19,0.86,8.19032369701652,2.60998067104231,115.83330583678301
Myanmar,2003,50.6659202575684,6.23755979537964,-0.182395916009129,2.3959713,32.6398690218801,0.735903365760651,1.70499873,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,55.450940966196995,71.0874524528629,2.3777576671811,0.4456985250661295,10467109977.6717,13.8439968903798,411.498764127557,12.7839447542935,0.787440001964569,5.38150978088379,33.17293601763335,78.0,60.50830657381675,64.325,58.262,61.196,0.9821428741727554,94.6542827061244,20.1,32.6,30.8,34.7,68.8,82.2,90.53915,0.99167001247406,90.16079,90.91571,36.09419,0.925499975681305,34.59136,37.60182,11.4734630584717,1.30034995079041,13.046799659729,9.12821006774902,0.67,0.24,1.1,8.6974599853422,2.82064067572295,118.38389439923199
Myanmar,2004,43.9598083496094,6.54371976852417,1.04340168282983,2.33253765,39.310760129373,0.735160714043514,1.74388623,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,58.748613266856296,72.975594102393,2.0001628964787,0.49538218505834253,10567354056.4049,13.5646616163416,463.33013572168,12.5957538910265,0.787440001964569,5.38150978088379,34.30193965542495,82.0,65.98657003377625,64.533,58.537,61.443,0.9828571592058452,94.67571149553568,19.7,32.7,30.4,35.1,66.9,79.7,89.08456,0.993740022182465,88.7163,89.45076,40.44941,0.919900000095367,38.96942,41.93248,11.36779975891115,1.30034995079041,13.046799659729,9.12821006774902,0.68,0.25,1.13,10.0371351182624,3.11208912310319,117.37135493378801
